teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,issueCount,onTimeIssueCount,lateIssueCount,SE Process grade
3.000,0.333,0.000,1.000,34.000,190.500,5.603,5.990,134.000,3.941,3.089,96.000,2.824,2.935,181.000,5.324,9.161,85.500,2.515,2.745,2.833,0.687,15.875,15.495,5.243,3.898,11.167,9.134,3.833,2.586,8.000,5.583,2.694,1.644,15.083,18.364,5.146,5.598,7.125,6.410,2.500,2.121,11.333,0.943,63.500,12.695,5.569,0.805,44.667,3.300,3.983,0.560,32.000,15.578,2.900,1.477,60.333,7.717,5.344,0.662,28.500,10.870,2.525,0.910,284.000,225.000,0.792,10019.000,35.278,40.147,28.400,19.148,23.400,16.596,0.844,0.125,1001.900,778.395,47.333,36.417,38.000,5.000,5.000,0.000,A
5.000,0.200,0.000,0.000,54.000,214.571,3.974,1.172,196.714,3.643,1.273,92.929,1.721,1.185,195.286,3.616,2.829,65.143,1.206,0.725,4.909,0.287,19.506,5.187,3.969,1.000,17.883,5.105,3.636,0.981,8.448,3.501,1.712,0.681,17.753,9.079,3.619,1.808,5.922,2.252,1.207,0.447,10.800,0.400,42.914,6.274,3.957,0.462,39.343,8.389,3.632,0.712,18.586,2.693,1.721,0.236,39.057,9.852,3.606,0.853,13.029,3.929,1.202,0.343,320.000,274.000,0.856,26190.000,81.844,94.146,32.000,21.057,27.600,16.960,0.908,0.103,2619.000,2141.551,64.000,31.654,55.200,0.000,0.000,0.000,A
5.000,0.000,0.000,0.000,50.000,163.000,3.260,3.399,109.500,2.190,2.313,71.000,1.420,1.457,206.000,4.120,4.889,60.500,1.210,1.257,4.167,1.067,13.583,16.225,2.888,2.544,9.125,9.579,1.940,1.511,5.917,3.818,1.369,0.766,17.167,20.780,3.876,3.770,5.042,4.557,1.126,0.715,10.000,3.521,32.600,16.895,3.308,1.207,21.900,6.248,2.574,1.156,14.200,8.565,1.262,0.658,41.200,16.461,4.574,1.698,12.100,6.053,1.335,0.566,238.000,225.000,0.945,7270.000,30.546,21.048,21.636,16.007,20.636,14.455,0.975,0.035,660.909,518.365,47.600,41.137,45.200,0.000,0.000,0.000,A
6.000,0.167,0.000,0.000,36.000,126.000,3.500,1.936,61.500,1.708,1.742,106.000,2.944,7.487,363.000,10.083,8.811,58.000,1.611,2.085,18.000,6.000,63.000,22.000,3.479,0.063,30.750,16.750,1.573,0.406,53.000,34.000,2.604,1.021,181.500,72.500,9.833,0.750,29.000,16.000,1.479,0.396,6.000,1.155,21.000,8.042,3.425,1.173,10.250,4.181,1.641,0.434,17.667,19.015,3.093,3.811,60.500,38.413,10.141,6.306,9.667,10.451,1.538,1.470,129.000,127.000,0.985,17045.000,132.132,104.246,43.000,8.641,42.333,9.104,0.982,0.013,5681.667,1154.785,21.500,25.876,21.167,1.000,1.000,0.000,F
6.000,0.167,0.000,0.000,31.000,74.950,2.418,1.007,29.700,0.958,0.712,34.500,1.113,0.904,116.100,3.745,3.736,40.000,1.290,1.331,15.500,6.500,37.475,17.225,2.368,0.118,14.850,9.850,0.839,0.284,17.250,9.750,1.030,0.197,58.050,16.050,4.017,0.649,20.000,9.000,1.270,0.048,5.167,1.572,12.492,5.215,2.376,0.833,4.950,2.348,0.909,0.230,5.750,2.969,1.117,0.380,19.350,20.578,3.354,3.084,6.667,4.793,1.366,0.893,100.000,93.000,0.930,6479.000,64.790,34.084,33.333,13.021,31.667,11.785,0.962,0.038,2159.667,806.561,20.000,15.086,18.800,2.000,2.000,0.000,A
3.000,0.000,0.000,1.000,14.000,30.650,2.189,2.502,21.500,1.536,1.043,28.000,2.000,2.000,75.000,5.357,9.082,4.500,0.321,0.447,7.000,0.000,15.325,9.675,2.189,1.382,10.750,3.750,1.536,0.536,14.000,2.000,2.000,0.286,37.500,30.000,5.357,4.286,2.250,0.750,0.321,0.107,4.667,0.471,10.217,0.872,2.221,0.352,7.167,3.472,1.500,0.638,9.333,8.498,1.883,1.683,25.000,21.463,5.233,4.184,1.500,1.080,0.308,0.209,40.000,31.000,0.775,1813.000,45.325,66.400,13.333,9.809,10.667,7.134,0.883,0.119,604.333,614.158,6.667,4.069,5.333,2.000,1.000,1.000,F
3.000,0.000,0.000,1.000,8.000,13.000,1.625,0.484,11.000,1.375,0.484,14.000,1.750,0.968,39.000,4.875,3.333,2.000,0.250,0.433,4.000,0.000,6.500,0.500,1.625,0.125,5.500,0.500,1.375,0.125,7.000,1.000,1.750,0.250,19.500,2.500,4.875,0.625,1.000,1.000,0.250,0.250,4.000,1.000,6.500,0.500,1.700,0.300,5.500,1.500,1.367,0.033,7.000,2.000,1.733,0.067,19.500,5.500,5.567,2.767,1.000,0.000,0.267,0.067,25.000,25.000,1.000,2234.000,89.360,49.999,8.333,9.672,8.333,9.672,1.000,0.000,744.667,850.820,6.250,3.269,6.250,2.000,1.000,1.000,F
3.000,0.000,0.000,1.000,16.000,78.000,4.875,3.551,39.000,2.438,1.184,64.000,4.000,3.905,75.000,4.688,2.888,36.000,2.250,2.278,8.000,2.000,39.000,23.000,4.433,1.767,19.500,7.000,2.367,0.283,32.000,15.000,3.767,0.933,37.500,15.500,4.483,0.817,18.000,9.000,2.100,0.600,5.333,0.471,26.000,6.683,4.811,0.830,13.000,5.888,2.389,0.984,21.333,13.888,3.956,2.661,25.000,7.118,4.789,1.619,12.000,7.789,2.167,1.302,14.000,6.000,0.429,356.000,25.429,10.147,7.000,4.000,3.500,2.500,0.439,0.106,178.000,103.000,4.667,3.091,2.000,6.000,5.000,1.000,F
7.000,0.143,0.000,0.000,25.000,46.571,1.863,1.433,28.571,1.143,1.157,48.429,1.937,1.547,320.000,12.800,17.866,42.429,1.697,2.028,5.000,2.898,9.314,6.641,1.614,0.577,5.714,4.496,0.994,0.291,9.686,7.354,1.637,0.830,64.000,50.461,10.926,8.837,8.486,9.093,1.297,0.741,3.571,0.904,6.653,3.093,1.862,0.716,4.082,3.007,1.059,0.674,6.918,4.339,1.792,0.907,45.714,67.388,10.862,13.288,6.061,4.120,1.926,1.718,128.000,100.000,0.781,6681.000,52.195,37.354,42.667,29.825,33.667,22.940,0.848,0.108,2227.000,1528.450,18.286,15.191,14.429,1.000,0.000,1.000,A
7.000,0.143,0.000,0.000,28.000,67.571,2.413,5.851,39.643,1.416,1.699,42.071,1.503,1.547,84.571,3.020,3.679,32.286,1.153,1.018,5.600,2.577,13.514,3.149,2.839,1.017,7.929,4.135,1.572,0.846,8.414,5.324,1.498,0.735,16.914,9.977,2.957,1.153,6.457,4.060,1.095,0.499,4.000,1.069,9.653,6.413,2.214,1.040,5.663,2.988,1.358,0.433,6.010,3.760,1.449,0.727,12.082,10.207,2.899,2.166,4.612,2.780,1.101,0.556,136.000,117.000,0.860,4107.000,30.199,17.687,45.333,9.031,39.333,7.409,0.870,0.011,1369.000,254.167,34.000,37.269,29.250,1.000,0.000,1.000,F
7.000,0.143,0.000,0.000,25.000,118.571,4.743,6.329,77.571,3.103,5.627,35.143,1.406,1.296,136.714,5.469,7.680,93.286,3.731,6.934,5.000,1.673,23.714,16.424,4.381,2.824,15.514,13.176,2.864,2.010,7.029,5.661,1.208,0.845,27.343,19.709,5.095,3.738,18.657,13.547,3.410,2.468,3.571,0.495,16.939,12.890,4.628,3.454,11.082,10.229,2.985,2.527,5.020,2.827,1.437,0.938,19.531,15.970,5.583,4.571,13.327,13.224,3.862,4.147,55.000,53.000,0.964,3386.000,61.564,36.738,18.333,6.944,18.000,6.976,0.981,0.026,1128.667,314.539,13.750,3.832,13.250,1.000,0.000,1.000,A
6.000,0.167,0.000,0.000,21.000,29.643,1.412,1.616,28.071,1.337,1.627,22.500,1.071,1.702,68.214,3.248,5.273,14.143,0.673,1.377,4.200,0.980,5.929,4.277,1.308,0.720,5.614,4.105,1.246,0.731,4.500,3.934,1.032,0.920,13.643,7.709,3.077,1.598,2.829,1.672,0.631,0.216,3.500,0.764,4.940,1.470,1.456,0.516,4.679,1.194,1.381,0.440,3.750,2.825,1.036,0.638,11.369,7.917,3.612,2.790,2.357,2.003,0.710,0.648,43.000,43.000,1.000,4523.000,105.186,126.759,14.333,6.236,14.333,6.236,1.000,0.000,1507.667,1089.794,7.167,4.740,7.167,1.000,1.000,0.000,A
7.000,0.143,0.000,0.000,25.000,51.857,2.074,1.876,44.857,1.794,1.918,29.000,1.160,1.466,83.571,3.343,4.039,14.786,0.591,0.775,5.000,1.265,10.371,6.878,1.948,1.297,8.971,4.717,1.714,0.906,5.800,4.864,1.158,0.968,16.714,7.955,3.118,1.466,2.957,1.599,0.587,0.317,3.571,1.178,7.408,2.085,2.134,0.353,6.408,2.366,1.814,0.297,4.143,2.181,1.216,0.840,11.939,9.488,3.594,2.751,2.112,1.948,0.550,0.479,69.000,67.000,0.971,5686.000,82.406,58.590,23.000,11.225,22.333,11.671,0.953,0.037,1895.333,1208.469,11.500,7.455,11.167,1.000,0.000,1.000,A
6.000,0.167,0.000,0.000,21.000,32.429,1.544,0.700,30.429,1.449,2.556,19.571,0.932,1.096,113.286,5.395,3.783,28.643,1.364,2.068,4.200,1.720,6.486,3.758,1.436,0.691,6.086,7.149,1.244,1.436,3.914,2.366,0.807,0.351,22.657,14.215,4.644,2.809,5.729,5.374,1.232,0.995,3.500,0.764,5.405,2.584,1.508,0.530,5.071,4.923,1.476,1.532,3.262,1.511,0.956,0.496,18.881,11.144,5.313,2.551,4.774,3.936,1.426,1.338,3.000,2.000,0.667,74.000,24.667,5.185,1.500,0.500,1.000,0.000,0.750,0.250,37.000,5.000,3.000,0.000,2.000,1.000,0.000,1.000,A
3.000,0.333,1.000,1.000,11.000,27.429,2.494,1.543,27.857,2.532,1.543,21.714,1.974,0.793,50.857,4.623,5.648,21.286,1.935,1.164,2.750,0.433,6.857,2.328,2.429,0.580,6.964,2.606,2.440,0.686,5.429,2.695,1.881,0.804,12.714,6.603,4.524,1.993,5.321,2.498,1.869,0.726,3.667,0.471,9.143,4.142,2.544,1.106,9.286,4.152,2.591,1.132,7.238,0.587,2.008,0.301,16.952,14.685,4.409,3.552,7.095,1.553,2.016,0.681,46.000,39.000,0.848,2377.000,51.674,51.889,15.333,11.470,13.333,11.441,0.870,0.161,792.333,704.064,15.333,9.809,13.000,1.000,0.000,1.000,A
5.000,0.200,0.000,0.000,17.000,37.286,2.193,1.191,31.143,1.832,1.029,16.857,0.992,0.948,32.714,1.924,1.757,11.143,0.655,0.749,4.250,1.479,9.321,2.858,2.324,0.632,7.786,2.576,1.935,0.557,4.214,0.853,1.154,0.522,8.179,3.509,1.921,0.639,2.786,0.799,0.727,0.233,3.400,0.490,7.457,4.012,2.124,0.995,6.229,2.937,1.817,0.826,3.371,3.030,0.902,0.741,6.543,2.440,2.005,0.922,2.229,2.118,0.619,0.585,2.000,1.000,0.500,78.000,39.000,0.000,2.000,0.000,1.000,0.000,0.500,0.000,78.000,0.000,2.000,0.000,1.000,1.000,1.000,0.000,A
5.000,0.200,1.000,0.000,19.000,23.857,1.256,0.892,19.929,1.049,0.831,28.214,1.485,1.059,45.357,2.387,1.565,15.571,0.820,0.552,4.750,0.433,5.964,1.654,1.237,0.268,4.982,1.254,1.034,0.193,7.054,0.850,1.498,0.224,11.339,2.817,2.349,0.424,3.893,0.731,0.816,0.110,3.800,0.400,4.771,1.881,1.221,0.425,3.986,2.301,1.008,0.559,5.643,3.524,1.468,0.852,9.071,1.646,2.396,0.385,3.114,1.703,0.779,0.426,50.000,46.000,0.920,2673.000,53.460,84.280,16.667,18.625,15.333,18.154,0.818,0.226,891.000,817.171,12.500,16.039,11.500,1.000,1.000,0.000,F
5.000,0.600,1.000,0.000,19.000,38.000,2.000,1.962,35.571,1.872,2.038,30.286,1.594,1.239,59.143,3.113,2.680,18.071,0.951,0.525,4.750,0.829,9.500,4.153,1.967,0.737,8.893,5.102,1.832,0.975,7.571,2.117,1.574,0.270,14.786,5.196,3.156,1.065,4.518,1.446,0.968,0.290,3.800,0.400,7.600,3.599,2.138,1.354,7.114,3.695,2.017,1.391,6.057,2.560,1.619,0.682,11.829,6.168,3.240,1.852,3.614,1.178,0.944,0.263,89.000,87.000,0.978,3342.000,37.551,28.444,29.667,12.037,29.000,11.576,0.982,0.013,1114.000,478.504,29.667,20.886,29.000,2.000,1.000,1.000,A
5.000,0.000,0.000,0.000,19.000,85.571,4.504,1.917,66.857,3.519,1.101,28.643,1.508,1.657,107.143,5.639,4.800,40.286,2.120,1.126,4.750,0.433,21.393,4.829,4.466,0.748,16.714,2.430,3.518,0.372,7.161,1.448,1.507,0.257,26.786,11.196,5.620,2.148,10.071,2.894,2.089,0.479,3.800,0.400,17.114,5.590,4.538,1.422,13.371,3.089,3.538,0.766,5.729,3.610,1.455,0.876,21.429,10.832,5.883,3.333,8.057,1.524,2.174,0.606,92.000,86.000,0.935,4868.000,52.913,37.714,30.667,4.784,28.667,5.437,0.929,0.040,1622.667,622.984,18.400,17.327,17.200,2.000,2.000,0.000,F
6.000,0.000,0.000,0.000,9.000,23.214,2.579,1.301,17.857,1.984,0.816,10.571,1.175,1.563,30.500,3.389,1.536,5.857,0.651,0.416,3.000,1.633,7.738,3.690,2.881,0.966,5.952,2.117,2.302,0.584,3.524,2.858,1.016,0.976,10.167,3.704,4.056,1.377,1.952,0.759,0.746,0.184,2.250,0.433,5.804,2.346,2.563,0.963,4.464,2.195,1.893,0.550,2.643,1.071,1.280,0.601,7.625,3.826,3.247,1.121,1.464,0.433,0.661,0.211,26.000,25.000,0.962,1006.000,38.692,21.144,8.667,3.300,8.333,3.399,0.958,0.059,335.333,177.862,8.667,1.700,8.333,1.000,0.000,1.000,F
4.000,0.250,1.000,0.000,6.000,22.857,3.810,2.687,22.857,3.810,2.687,15.143,2.524,3.543,35.643,5.940,4.337,9.286,1.548,0.373,2.000,0.816,7.619,3.678,3.873,1.512,7.619,3.678,3.873,1.512,5.048,5.691,2.405,2.910,11.881,6.331,5.933,2.699,3.095,0.936,1.643,0.254,2.000,0.816,7.619,1.823,5.071,3.488,7.619,1.823,5.071,3.488,5.048,4.083,4.190,4.240,11.881,2.455,7.940,5.123,3.095,1.258,1.611,0.321,103.000,71.000,0.689,5765.000,55.971,40.126,34.333,20.072,24.000,13.367,0.704,0.046,1921.667,1154.013,25.750,26.985,17.750,2.000,2.000,0.000,F
6.000,0.500,1.000,0.000,18.000,36.750,2.042,1.983,27.750,1.542,1.203,16.500,0.917,1.710,80.000,4.444,6.011,10.500,0.583,0.946,6.000,0.816,12.250,3.285,2.056,0.523,9.250,2.669,1.525,0.282,5.500,2.160,0.885,0.272,26.667,12.552,4.275,1.830,3.500,2.273,0.543,0.299,3.000,0.000,6.125,5.526,2.042,1.842,4.625,2.482,1.542,0.827,2.750,4.617,0.917,1.539,13.333,11.070,4.444,3.690,1.750,1.953,0.583,0.651,175.000,162.000,0.926,11041.000,63.091,50.622,87.500,39.500,81.500,36.500,0.933,0.004,5520.500,2437.500,29.167,23.773,27.000,1.000,1.000,0.000,A
5.000,0.400,0.000,0.000,13.000,19.500,1.500,0.855,22.000,1.692,1.475,14.000,1.077,1.439,115.000,8.846,9.773,12.500,0.962,1.420,4.333,2.055,6.500,3.937,1.446,0.244,7.333,5.104,1.565,0.389,4.667,4.497,0.857,0.505,38.333,38.126,6.881,4.433,4.167,4.478,0.750,0.540,2.600,0.490,3.900,1.497,1.533,0.627,4.400,2.577,1.700,0.897,2.800,3.187,1.200,1.529,23.000,16.805,8.467,5.480,2.500,2.490,0.917,0.813,155.000,151.000,0.974,9871.000,63.684,47.827,77.500,3.500,76.000,3.000,0.981,0.006,4935.500,283.500,31.000,25.417,30.200,2.000,1.000,1.000,F
7.000,0.000,0.000,0.000,38.000,105.500,2.776,1.665,108.500,2.855,1.713,54.500,1.434,2.065,149.000,3.921,2.869,47.000,1.237,1.898,19.000,4.000,52.750,1.250,2.920,0.680,54.250,0.750,2.996,0.670,27.250,5.250,1.440,0.027,74.500,15.500,3.923,0.010,23.500,6.500,1.370,0.630,5.429,1.678,15.071,3.932,2.986,1.069,15.500,4.698,3.085,1.232,7.786,10.703,1.371,1.756,21.286,12.668,3.905,1.691,6.714,8.729,1.187,1.415,106.000,63.000,0.594,3205.000,30.236,39.348,35.333,21.914,21.667,13.474,0.723,0.211,1068.333,551.608,17.667,14.209,10.833,0.000,0.000,0.000,F
7.000,0.286,0.000,0.000,33.000,98.000,2.970,1.754,52.000,1.576,0.750,80.500,2.439,2.628,143.500,4.348,6.959,31.500,0.955,0.722,16.500,6.500,49.000,20.000,2.950,0.050,26.000,9.000,1.611,0.089,40.250,20.250,2.315,0.315,71.750,14.750,4.730,0.970,15.750,4.750,0.996,0.104,4.714,1.829,14.000,7.483,2.805,1.123,7.429,3.849,1.486,0.527,11.500,12.268,2.095,2.183,20.500,19.039,6.313,9.194,4.500,3.556,0.874,0.577,27.000,26.000,0.963,689.000,25.519,12.318,9.000,1.633,9.000,1.633,1.000,0.000,229.667,54.051,9.000,8.524,8.667,0.000,0.000,0.000,A
6.000,0.000,0.000,0.000,35.000,156.000,4.457,3.102,142.000,4.057,2.704,126.500,3.614,3.503,162.500,4.643,2.837,31.500,0.900,1.319,17.500,8.500,78.000,38.000,4.453,0.009,71.000,36.000,4.002,0.113,63.250,27.750,3.722,0.222,81.250,44.250,4.469,0.358,15.750,10.250,0.806,0.194,5.833,1.462,26.000,16.320,4.270,2.370,23.667,13.111,3.911,1.760,21.083,18.611,3.265,2.558,27.083,11.777,4.776,1.894,5.250,7.734,0.834,1.096,79.000,78.000,0.987,4672.000,59.139,58.074,26.333,4.028,26.333,4.028,1.000,0.000,1557.333,334.726,13.167,6.229,13.000,0.000,0.000,0.000,A
6.000,0.000,0.000,0.000,37.000,151.500,4.095,2.671,68.000,1.838,1.636,39.000,1.054,0.733,196.000,5.297,4.119,40.000,1.081,0.776,18.500,3.500,75.750,13.750,4.101,0.033,34.000,13.000,1.768,0.368,19.500,5.500,1.035,0.102,98.000,8.000,5.409,0.591,20.000,2.500,1.095,0.072,6.167,0.898,25.250,5.956,4.128,0.894,11.333,5.121,1.826,0.800,6.500,1.893,1.069,0.323,32.667,10.919,5.444,1.853,6.667,2.749,1.055,0.360,136.000,123.000,0.904,10126.000,74.456,53.450,45.333,7.040,41.000,7.789,0.900,0.060,3375.333,921.215,27.200,15.171,24.600,0.000,0.000,0.000,A
6.000,0.000,0.000,0.000,30.000,55.000,1.833,1.714,47.000,1.567,1.745,57.000,1.900,2.343,131.000,4.367,4.070,17.500,0.583,0.659,15.000,4.000,27.500,10.500,1.773,0.227,23.500,12.500,1.447,0.447,28.500,2.500,2.093,0.725,65.500,40.500,3.926,1.653,8.750,2.750,0.575,0.030,5.000,1.633,9.167,7.034,1.805,1.122,7.833,5.669,1.637,1.160,9.500,10.673,1.789,2.040,21.833,16.657,3.935,2.413,2.917,3.322,0.533,0.442,6.000,3.000,0.500,79.000,13.167,4.180,6.000,0.000,3.000,0.000,0.500,0.000,79.000,0.000,6.000,0.000,3.000,0.000,0.000,0.000,F
3.000,0.000,0.000,1.000,16.000,65.500,4.094,2.279,19.000,1.188,1.014,24.500,1.531,0.833,48.000,3.000,2.372,17.000,1.063,1.248,8.000,2.000,32.750,11.750,3.975,0.475,9.500,4.500,1.117,0.283,12.250,1.500,1.583,0.208,24.000,16.000,2.667,1.333,8.500,4.500,0.983,0.317,5.333,1.247,21.833,14.085,3.990,2.185,6.333,3.399,1.355,0.988,8.167,5.169,1.464,0.700,16.000,6.164,3.260,1.793,5.667,4.497,1.276,1.219,127.000,52.000,0.409,3064.000,24.126,51.205,42.333,14.079,18.000,5.715,0.426,0.025,1021.333,679.019,21.167,15.572,9.167,0.000,0.000,0.000,F
6.000,0.167,0.000,0.000,27.000,158.571,5.873,5.666,125.000,4.630,3.015,47.714,1.767,2.244,138.857,5.143,4.884,81.143,3.005,5.227,5.400,2.245,31.714,16.639,6.510,3.909,25.000,11.982,5.075,2.630,9.543,4.116,1.881,0.855,27.771,12.480,5.763,3.146,16.229,13.650,3.402,3.452,4.500,0.500,26.429,13.845,5.752,2.597,20.833,7.495,4.549,1.315,7.952,5.903,1.770,1.232,23.143,14.320,5.005,2.717,13.524,13.296,2.917,2.757,141.000,125.000,0.887,5904.000,41.872,31.271,47.000,20.050,42.667,16.977,0.922,0.049,1968.000,515.727,28.200,13.121,25.000,0.000,0.000,0.000,A
4.000,0.000,0.000,1.000,8.000,11.929,1.491,1.694,4.214,0.527,0.966,7.221,0.903,0.997,15.314,1.914,1.796,3.243,0.405,0.699,2.000,1.225,2.982,1.691,1.701,1.009,1.054,0.661,0.647,0.643,1.805,1.136,0.965,0.489,3.829,3.625,1.747,0.645,0.811,0.414,0.611,0.469,2.667,0.471,3.976,2.247,1.381,0.676,1.405,0.948,0.524,0.302,2.407,0.838,0.969,0.447,5.105,4.171,1.813,1.314,1.081,0.824,0.360,0.275,44.000,42.000,0.955,3316.000,75.364,47.887,14.667,9.031,14.000,8.602,0.966,0.026,1105.333,623.344,8.800,4.956,8.400,0.000,0.000,0.000,F
4.000,0.250,0.000,1.000,9.000,4.500,0.500,1.658,4.571,0.508,1.397,9.143,1.016,1.204,19.429,2.159,3.201,1.714,0.190,0.943,2.250,0.433,1.125,1.244,0.563,0.622,1.143,0.920,0.530,0.472,2.286,1.630,1.018,0.788,4.857,3.442,2.429,1.721,0.429,0.742,0.214,0.371,3.000,0.000,1.500,2.121,0.500,0.707,1.524,1.102,0.508,0.367,3.048,2.450,1.016,0.817,6.476,5.982,2.159,1.994,0.571,0.808,0.190,0.269,44.000,26.000,0.591,1133.000,25.750,48.035,14.667,13.123,9.000,5.888,0.797,0.206,377.667,173.771,14.667,10.625,8.667,0.000,0.000,0.000,F
4.000,0.000,0.000,1.000,13.000,35.571,2.736,1.943,25.714,1.978,1.337,37.857,2.912,2.266,39.571,3.044,7.986,16.000,1.231,1.273,2.600,1.020,7.114,3.617,2.621,0.523,5.143,2.365,1.967,0.814,7.571,4.714,2.771,1.656,7.914,3.140,3.714,2.569,3.200,1.286,1.236,0.184,4.333,0.471,11.857,2.828,2.700,0.333,8.571,0.997,1.998,0.306,12.619,8.137,2.760,1.503,13.190,8.816,3.229,2.276,5.333,2.126,1.283,0.588,45.000,41.000,0.911,2069.000,45.978,50.472,15.000,9.092,14.000,8.287,0.950,0.036,689.667,206.275,15.000,9.274,14.000,0.000,0.000,0.000,F
7.000,0.143,0.000,0.000,24.000,113.286,4.720,3.588,98.571,4.107,3.091,49.857,2.077,2.071,144.286,6.012,4.580,49.429,2.060,1.913,6.000,0.707,28.321,9.574,4.977,2.195,24.643,8.338,4.335,1.963,12.464,1.489,2.084,0.185,36.071,11.920,6.197,2.227,12.357,3.970,2.121,0.737,4.000,0.577,18.881,7.054,4.659,1.367,16.429,5.570,4.043,0.937,8.310,5.713,1.979,1.383,24.048,12.494,5.864,2.498,8.238,6.001,2.042,1.498,261.000,252.000,0.966,18430.000,70.613,51.392,87.000,4.243,84.333,6.944,0.968,0.045,6143.333,1226.305,43.500,33.584,42.000,0.000,0.000,0.000,A
5.000,0.200,1.000,0.000,20.000,27.143,1.357,0.742,25.214,1.261,0.687,18.071,0.904,1.043,22.429,1.121,1.661,9.286,0.464,0.570,5.000,0.000,6.786,1.791,1.357,0.358,6.304,1.800,1.261,0.360,4.518,1.210,0.904,0.242,5.607,1.918,1.121,0.384,2.321,1.649,0.464,0.330,4.000,0.000,5.429,0.943,1.357,0.236,5.043,0.840,1.261,0.210,3.614,2.995,0.904,0.749,4.486,4.565,1.121,1.141,1.857,0.803,0.464,0.201,22.000,16.000,0.727,1074.000,48.818,26.638,11.000,2.000,8.000,0.000,0.752,0.137,537.000,174.000,7.333,2.055,5.333,0.000,0.000,0.000,A
5.000,0.600,1.000,0.000,18.000,27.357,1.520,0.573,24.357,1.353,0.589,22.714,1.262,1.008,58.586,3.255,4.399,13.857,0.770,0.549,4.500,1.118,6.839,1.703,1.580,0.440,6.089,1.531,1.372,0.243,5.679,1.472,1.265,0.078,14.646,4.713,3.254,0.910,3.464,1.948,0.718,0.272,3.600,0.800,5.471,1.301,1.518,0.102,4.871,1.164,1.368,0.185,4.543,1.966,1.336,0.589,11.717,12.257,3.129,2.963,2.771,0.989,0.893,0.587,74.000,68.000,0.919,2863.000,38.689,20.147,24.667,7.409,22.667,6.650,0.921,0.017,954.333,215.509,37.000,6.000,34.000,0.000,0.000,0.000,A
